;;;;;;;;;;;;;;;;;;;Nests Laid on Cousin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;30;53;0;136;114;131;182;209;112;102;594;590;543;376;781;349;439;541;571;583;568;495;492;551;386;266;85;360;246;;;;
SCA 3794;SCA 3795;SCA 3794;SCA 3795;Cousin;16/01/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;1;3;3;HB
SCA 3914;SCA 3913;SCA 3914;SCA 3913;Cousin;18/10/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;1;3;3;HB
SCA 3868;SCA 3869;SCA 3868;SCA 3869;Cousin;02/12/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;1;2;2;HB
SCA 3910;SCA 3799;SCA 3910;SCA 3799;Cousin;02/12/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;1;3;3;HB
SCA 3968;SCA 3967;SCA 3968;SCA 3967;Cousin;02/12/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;1;2;2;HB
SCA 7625;SCA 4908;SCA 7625;SCA 4908;Cousine;;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;1;2;2;HB
SCA 4827;SCA 4828;SCA 4827;SCA 4828;Cousin;23/12/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;1;1;HB
SCA 4830;SCA 4831;SCA 4830;SCA 4831;Cousin;23/12/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;1;1;HB
SCA 3986;SCA 3996;SCA 3986;SCA 3996;Cousin;24/12/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;1;1;HB
SCA 3822;SCA 3823;SCA 3822;SCA 3823;Cousin;25/01/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;1;1;HB
SCA 3971;SCA 3970;SCA 3971;SCA 3970;Cousin;25/11/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;1;3;3;HB
SCA 3912;SCA 3911;SCA 3912;SCA 3911;Cousin;26/10/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;1;2;2;HB
SCA 3824;SCA 3825;SCA 3824;SCA 3825;Cousin;27/01/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;1;1;HB
SCA 3952;SCA 3951;SCA 3952;SCA 3951;Cousin;27/11/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;1;1;HB
SCA 3958;SCA 3959;SCA 3958;SCA 3959;Cousin;03/12/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;1;2;2;HB
SCA 3960;SCA 3964;SCA 3960;SCA 3964;Cousin;03/12/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;1;2;2;HB
SCA 3920;SCA 3927;SCA 3920;SCA 3927;Cousin;30/10/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;1;2;2;HB
SCA 3928;SCA 3929;SCA 3928;SCA 3929;Cousin;31/10/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;1;2;2;HB
SCA 3936;SCA 3935;SCA 3936;SCA 3935;Cousin;04/11/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;1;3;3;HB
SCA 3983;SCA 3982;SCA 3983;SCA 3982;Cousin;04/12/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;1;3;3;HB
SCA 5237;SCA 9136;SCA 5237;;Fregate;;2011;;;SCA 9136;01/02/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;3;;;2;;;;;3;4;2;HB
SCA 8876;SCA 8897;SCA 4977;;Cousine;;2011;SCA 8876;30/11/2014;SCA 8897;30/11/2014;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;3;;;;;;;;2;5;3;HB
SCA 4906;SCA 4926;SCA 4906;SCA 4926;Cousine;;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;3;;;1;;;;2;4;3;1;HB
SXX 2132;SCA 4989;SCA 4991;SCA 4989;Cousine;;2011;SXX 2132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;3;;;;;;2;3;1;HB
SCA 4996;SCA 4997;SCA 4996;SCA 4997;Cousine;;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;;;;;;2;2;1;HB
SXX 1172;SCA 9836;SCA 4931;;Cousine;;2011;SXX 1172;14/11/2018;SCA 9836;10/11/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;3;;;4;;;3;4;5;3;HB
SCA 3926;SCA 3925;SCA 3926;SCA 3925;Cousin;08/11/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;1;;;;;;;;;;;;2;3;1;HB
SCA 3931;SCA 3930;SCA 3931;SCA 3930;Cousin;01/11/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;1;;;;;;;;;;;2;3;1;HB
SCA 3953;SCA 3954;SCA 3953;SCA 3954;Cousin;12/11/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;2;;;;;;;;;2;3;2;HB
SCA 3861;SCA 3860;SCA 3861;SCA 3860;Cousin;12/12/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;4;;;;;;;;;2;4;2;HB
SCA 3942;SCA 3941;SCA 3942;SCA 3941;Cousin;16/11/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;6;;;;4;;3;6;3;HB
SCA 3995;SCA 3994;SCA 3995;SCA 3994;Cousin;17/12/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;3;;;;;;;;;;;;2;3;1;HB
SCA 3946;SXX 0468;SCA 3946;SCA 3945;Cousin;18/11/2011;2011;;;SXX 0468;05/12/2016;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;2;;;;;;;;;2;3;2;HB
SCA 3944;SXX 3167;SCA 3944;SCA 3943;Cousin;21/11/2011;2011;;;SXX 3167;29/01/2022;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;1;;;;3;1;1;HB
SXX 3196;SXX 3171;SCA 3917;SCA 3918;Cousin;29/10/2011;2011;SXX 3196;27/12/2021;SXX 3171;27/12/2021;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;1;;;;4;;;;3;4;1;HB
SXX 0509;SCA 4839;SCA 4833;SCA 4839;Cousin;30/12/2011;2011;SXX 0509;24/01/2017;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;3;;;;;;;2;;3;3;1;HB
SCA 3985;SCA 3984;SCA 3985;SCA 3984;Cousin;07/12/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;4;;;;;;;;;2;4;2;HB
SXX 1731;SCA 4957;SCA 4956;SCA 4957;Cousine;;2011;SXX 1731;21/10/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;2;;5;;4;;3;;5;5;2;HB
SCA 4960;SCA 4961;SCA 4960;SCA 4961;Cousine;;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;3;;3;;2;;;;3;5;3;2;HB
SCA 4868;SXX 0538;SCA 4868;SXX 0538;Cousin;;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;1;;4;;3;;;;2;5;4;1;HB
SCA 4913;SCA 4914;SCA 4913;SCA 4914;Cousine;;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;5;;;4;;;;;;3;5;2;HB
SCA 3992;SCA 3991;SCA 3992;SCA 3991;Cousin;10/12/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;4;;;;2;;;4;;;;4;4;2;HB
SCA 3798;SCA 3797;SCA 3798;SCA 3797;Cousin;18/10/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;1;;;;1;;;;;;;3;4;1;HB
SCA 3966;SCA 3965;SCA 3966;SCA 3965;Cousin;18/11/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;3;;;;;;3;6;2;HB
SCA 3906;SCA 3905;SCA 3906;SCA 3905;Cousin;20/10/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;3;;;;;3;;;;;;3;3;1;HB
SCA 3810;SCA 3811;SCA 3810;SCA 3811;Cousin;22/01/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;;;2;;;;2;;;;;4;2;1;HB
SCA 3932;SCA 7648;SCA 3932;SCA 3904;Cousin;03/11/2011;2011;;;SCA 7648;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;2;;5;;;3;;;4;;5;5;1;HB
SCA 3972;SXX 0339;SCA 3972;SCA 3969;Cousin;05/12/2011;2011;;;SXX 0339;28/11/2016;;;;;;;;;;;;;;;;;;;;;;;;2;;2;;;2;;;;;;;;;3;2;2;HB
SCA 3923;SCA 3924;SCA 3923;SCA 3924;Cousin;07/11/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;3;;;3;;;;;1;;;4;4;1;HB
SCA 3948;SCA 3947;SCA 3948;SCA 3947;Cousin;09/11/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;2;;;2;;;5;;;;2;5;5;1;HB
SCA 3990;SCA 3988;SCA 3990;SCA 3988;Cousin;09/12/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;4;;;;;;4;;3;;2;;5;4;2;HB
SCA 4843;SCA 4844;SCA 4838;;Cousin;;2011;SCA 4843;12/10/2012;SCA 4844;12/10/2012;;;;;;;;;;;;;;;;;;;;;;;;;3;;3;;7;;3;;3;;2;3;;7;7;2;HB
SCA 3934;SCA 3933;SCA 3934;SCA 3933;Cousin;11/03/2011;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;2;;3;;;2;;;;2;;5;3;1;HB
SCA 3792;SXX 0528;SCA 3792;SCA 3793;Cousin;09/01/2011;2011;;;SXX 0528;19/12/2016;;;;;;;;;;;;;;;;;;;;;;;3;;;1;;;5;;;4;;;1;;;5;5;1;HB
SCA 3916;SXX 1070;SCA 3916;SCA 3915;Cousin;27/10/2011;2011;;;SCA 7043;11/04/2013;;;SXX 1070;27/11/2018;;;;;;;;;;;;;;;;;;;;3;;3;;;4;;3;;;;;;;4;4;3;HB
SCA 6645;;SCA 6645;;Aldabra;;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;HB
SCA 6767;SCA 6768;SCA 6767;SCA 6768;Fregate;;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;HB
SCA 5061;SCA 5062;SCA 5061;SCA 5062;Cousin;12/10/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;1;1;HB
SCA 4849;SCA 4850;SCA 4849;SCA 4850;Cousin;01/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;1;3;3;HB
SCA 4859;SCA 4860;SCA 4859;SCA 4860;Cousin;04/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;1;2;2;HB
SCA 4853;SCA 4854;SCA 4853;SCA 4854;Cousin;08/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;2;2;1;HB
SCA 3999;SCA 3997;SCA 3999;SCA 3997;Cousin;10/01/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;1;1;HB
SCA 5001;SCA 5003;SCA 5001;SCA 5003;Cousin;13/09/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;1;;;;;2;3;1;HB
SCA 4841;SCA 4842;SCA 4841;SCA 4842;Cousin;13/10/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;1;1;HB
SCA 4851;SCA 4852;SCA 4851;SCA 4852;Cousin;13/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;1;3;3;HB
SCA 4873;SCA 4874;SCA 4873;SCA 4874;Cousin;13/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;1;2;2;HB
SCA 6941;SCA 6942;SCA 6941;SCA 6942;Cousin;13/12/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;3;;;;2;3;1;HB
SCA 6946;SCA 6947;SCA 6946;SCA 6947;Cousin;13/12/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;1;2;2;HB
SCA 6948;SCA 6949;SCA 6948;SCA 6949;Cousin;13/12/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;1;2;2;HB
SCA 5037;SCA 5038;SCA 5037;SCA 5038;Cousin;14/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;1;1;HB
SCA 5045;SCA 5046;SCA 5045;SCA 5046;Cousin;18/12/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;1;1;HB
SCA 5039;SCA 5041;SCA 5039;SCA 5041;Cousin;;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;1;2;2;HB
SCA 6962;SCA 6963;SCA 6962;SCA 6963;Cousin;;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;1;2;2;HB
SCA 6931;SCA 6932;SCA 6931;SCA 6932;Cousin;;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;1;4;4;HB
SCA 5032;SCA 5033;SCA 5032;SCA 5033;Cousin;23/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;1;1;HB
SCA 5008;SCA 5009;SCA 5008;SCA 5009;Cousin;25/10/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;1;1;HB
SCA 5011;SCA 5010;SCA 5011;SCA 5010;Cousin;25/10/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;1;3;3;HB
SXX 4432;SCA 5017;SCA 5016;SCA 5017;Cousin;27/10/2012;2012;SXX 4432;19/11/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;1;;2;2;1;HB
SCA 5048;SCA 5044;SCA 5048;SCA 5044;Cousin;28/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;1;1;HB
SCA 6926;SCA 5021;SCA 6926;SCA 5021;Cousin;29/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;1;3;3;HB
SCA 4808;;SCA 4808;;Cousin;03/12/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;1;1;HB
SCA 4875;SCA 5060;SCA 4875;SCA 5060;Cousin;03/12/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;1;3;3;HB
SCA 4845;SCA 4846;SCA 4845;SCA 4846;Cousin;31/10/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;1;1;HB
SCA 4834;SCA 4835;SCA 4834;SCA 4835;Cousin;08/01/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;1;1;HB
SCA 6740;SCA 6741;SCA 6740;SCA 6741;Fregate;;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;4;;;1;;;;;3;4;1;HB
SCA 5028;SXX 2819;SCA 5028;SCA 5035;Cousin;;2012;;;SXX 2819;04/01/2021;;;;;;;;;;;;;;;;;;;;;;;;;1;;;3;;;;;1;;;;1;4;3;1;HB
SCA 5074;SCA 5075;SCA 5074;SCA 5075;Cousin;;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;3;;;;;;1;3;3;1;HB
SCA 5051;SCA 5052;SCA 5051;SCA 5052;Cousin;12/06/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;2;;;;;;;2;3;2;HB
SCA 4861;SCA 4862;SCA 4861;SCA 4862;Cousin;03/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;2;;;;2;;;1;4;2;1;HB
SCA 4857;SCA4858;SCA 4857;SCA4858;Cousin;04/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;4;;;;;;;;;;2;4;3;HB
SCA 4836;SCA 4837;SCA 4836;SCA 4837;Cousin;06/09/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;2;;;;;;;;;;2;2;1;HB
SCA 4864;SCA 4865;SCA 4864;SCA 4865;Cousin;07/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;5;;;;;1;;;;;3;5;1;HB
SCA 6927;SCA 5064;SCA 6927;SCA 5064;Cousin;21/12/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;3;;;;2;;;2;4;3;2;HB
SCA 6935;SXX 1118;SCA 6935;SCA 6936;Cousin;21/12/2012;2012;;;SXX 1118;23/12/2017;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;;;1;;;;;3;2;1;HB
SCA 5049;SCA 5050;SCA 5049;SCA 5050;Cousin;24/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;4;;;;;3;;;;;3;5;3;HB
SCA 5012;SCA5013;SCA 5012;SCA5013;Cousin;26/10/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;1;;;;;;;;;2;2;1;HB
SXX 3115;SXX 3139;SCA 4943;SCA 4944;Cousin;29/11/2012;2012;SXX 3115;15/12/2021;SXX 3139;15/12/2021;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;3;;;;;1;;;;3;3;1;HB
SCA 5019;SCA 5020;SCA 5019;SCA 5020;Cousin;01/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;1;1;;;;;;3;4;1;HB
SCA 4855;SCA 4856;SCA 4855;SCA 4856;Cousin;04/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;2;;;3;;;;;3;;4;4;2;HB
SCA 4866;SXX 1031;SCA 4866;SCA 4867;Cousin;08/11/2012;2012;;;SXX 1031;12/11/2017;;;;;;;;;;;;;;;;;;;;;;;;;3;;1;;;4;;;;;;;;3;4;1;HB
SCA 5024;SCA 5025;SCA 5024;SCA 5025;Cousin;11/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;3;;;;5;;;;;;3;5;3;HB
SCA 5022;SCA 5023;SCA 5022;SCA 5023;Cousin;12/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;4;;;2;;;;;;1;4;4;1;HB
SCA 6933;SCA 5027;SCA 6933;SCA 5027;Cousin;14/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;5;;;4;;;;1;;;4;5;1;HB
SCA 5034;SCA 5036;SCA 5034;SCA 5036;Cousin;15/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;5;;;;3;;;3;;2;5;5;1;HB
SCA 5042;SCA 5043;SCA 5042;SCA 5043;Cousin;28/11/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;2;;;1;;;1;;;4;4;1;HB
SCA 4847;SCA 4848;SCA 4847;SCA 4848;Cousin;31/10/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;3;;;2;;;;;;2;;4;3;2;HB
SCA 4915;SCA 4916;SCA 4915;SCA 4916;Cousin;05/01/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;3;;;3;;;;;;;3;3;1;HB
SXX 1024;SCA 4870;SCA 4869;SCA 4870;Cousin;29/11/2012;2012;SXX 1024;20/11/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;1;1;;2;;;;;;5;2;1;HB
SCA 7851;SCA 7852;SCA 7851;SCA 7852;Fregate;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;HB
SCA 7079;SCA 7069;SCA 7079;SCA 7069;Cousin;17/12/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;HB
SCA 7632;SCA 7637;SCA 7632;SCA 7637;Cousine;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;1;1;HB
SXX 2842;SXX 2843;SCA 7649;SCA 7650;Cousine;;2013;SXX 2842;31/01/2021;SXX 2843;31/01/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;2;;;;;2;2;1;HB
SCA  7094;SCA 7100;SCA  7094;SCA 7100;Cousin;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SCA 7016;;SCA 7016;;Bird;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SCA 7091;SCA 7089;SCA 7091;SCA 7089;Cousin;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SCA 7607;SCA 7608;SCA 7607;SCA 7608;Cousine;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SCA 7617;SCA 7618;SCA 7617;SCA 7618;Cousine;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SCA 7619;SCA 7620;SCA 7619;SCA 7620;Cousine;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SCA 7828;SCA 7829;SCA 7828;SCA 7829;Cousin;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SCA 7101;SXX 0537;SCA 7101;;Cousin;;2013;;;SXX 0537;28/12/2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;1;4;4;HB
SCA 7542;SCA 7541;SCA 7542;SCA 7541;SNPA;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;1;1;HB
SCA 7670;SCA 7671;SCA 7670;SCA 7671;Cousine;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;1;1;HB
SCA 7655;SCA 7656;SCA 7655;SCA 7656;Cousine;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;1;1;HB
SCA 7472;SCA 7473;SCA 7472;SCA 7473;SNPA;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;1;1;HB
SCA 7728;SCA 7729;SCA 7728;SCA 7729;Fregate;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;4;;;;2;4;3;HB
SCA 7289;SCA 7290;SCA 7289;SCA 7290;D'Arros;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;HB
SCA 7673;SCA 7676;SCA 7673;SCA 7676;Cousine;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;1;1;HB
SCA 7088;SCA 7087;SCA 7088;SCA 7087;Cousin;12/02/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;1;3;3;HB
SCA 5072;SCA 5073;SCA 5072;SCA 5073;Cousin;01/03/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;1;3;3;HB
;SCA 7118;;SCA 7118;Cousin;11/05/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SCA 7053;SCA 7054;SCA 7053;SCA 7054;Cousin;11/07/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SXX 1932;SXX 1933;SCA 7107;SCA 7108;Cousin;17/09/2013;2013;SXX 1932;27/10/2020;SXX 1933;27/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;3;;;;;2;4;3;HB
SCA 6958;SCA 6957;SCA 6958;SCA 6957;Cousin;15/10/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SCA 6960;SCA 6959;SCA 6960;SCA 6959;Cousin;19/10/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SXX 2832;SCA 7042;;SCA 7042;Cousin;31/10/2013;2013;SXX 2832;13/01/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;3;;;;;2;3;1;HB
SCA 7067;SCA 7068;SCA 7067;SCA 7068;Cousin;11/11/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SCA 7071;SCA 7070;SCA 7071;SCA 7070;Cousin;14/11/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SCA 7097;SCA 7096;SCA 7097;SCA 7096;Cousin;20/11/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SCA 0756;SCA 0755;SCA 0756;SCA 0755;Cousin;13/11/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SCA 7063;SCA 7034;SCA 7063;SCA 7034;Cousin;14/12/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;1;;;;;2;4;1;HB
SCA 7095;SCA 7092;SCA 7095;SCA 7092;Cousin;15/12/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SCA 7030;SCA 7028;SCA 7030;SCA 7028;Cousin;20/10/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;1;4;4;HB
SCA 7076;SCA 7075;SCA 7076;SCA 7075;Cousin;20/12/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;2;1;1;HB
SCA 5085;SCA 5054;SCA 5085;SCA 5054;Cousin;26/12/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;1;2;2;HB
SCA 7111;SCA 7110;SCA 7111;SCA 7110;Cousin;27/09/2013;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
